movieId,title,genres,year,imdbId,imdbLink,poster,youtubeId,tags,r_counter
7038,Things You Can Tell Just by Looking at Her,"Drama, Romance",2000,0210358,http://www.imdb.com/title/tt210358,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNjE4OTE4N15BMl5BanBnXkFtZTcwMzEzNjAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",LngW9j0y4fM,None,1
7040,To Live and Die in L.A.,"Action, Crime, Drama, Thriller",1985,0090180,http://www.imdb.com/title/tt90180,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1ODYxNTc0NF5BMl5BanBnXkFtZTgwOTU1OTc1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",zGBe8mltpkA,None,1
7041,Trapped in Paradise,"Comedy, Crime",1994,0111477,http://www.imdb.com/title/tt111477,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWRmOGY3YzYtY2YwYy00ZDViLTkzOGEtNzhkMTg0OWY2YjU1XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",PGHRkervPL4,None,1
7044,Wild at Heart,"Crime, Drama, Mystery, Romance, Thriller",1990,0100935,http://www.imdb.com/title/tt100935,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxYmJhMTMtNmZlZi00ZWJlLTlmMjctOTg5ZTg4MzZmOWM2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",QCQwumNQL9E,None,5
7045,"Witches, The","Children, Fantasy",1990,0100944,http://www.imdb.com/title/tt100944,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1MDg5NzAyMV5BMl5BanBnXkFtZTgwNzU5Mzk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",lVXF-3Hk5rg,None,3
7046,"Witches of Eastwick, The","Comedy, Fantasy, Horror, Thriller",1987,0094332,http://www.imdb.com/title/tt94332,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTA4ZGRlNDEtNDliMi00NmI0LThlYjctYmViMjI0MDlmOWU2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",mLs1y_KSTKk,None,11
7047,Year of the Dragon,"Action, Crime, Drama",1985,0090350,http://www.imdb.com/title/tt90350,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzcyOWI0N2ItMzA4Yi00NjQxLTg5NWUtZjI5ODNkMGMyMDU2XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX182_CR0,0,182,268_AL_.jpg",HRGBV5eSbyQ,None,1
7048,Nothing to Lose,"Action, Adventure, Comedy, Crime",1997,0119807,http://www.imdb.com/title/tt119807,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDI4ZGFmMjUtMjU5ZS00ZDEwLWJlNjMtZTc3MDMwNzBhODhjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",jLTpUoO578U,None,4
7049,Flying Down to Rio,"Comedy, Musical, Romance",1933,0024025,http://www.imdb.com/title/tt24025,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzNDgxNzI1NV5BMl5BanBnXkFtZTgwMjQxNjIzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",nItF4pC-KBA,['Astaire and Rogers'],1
7050,Follow the Fleet,"Comedy, Musical, Romance",1936,0027630,http://www.imdb.com/title/tt27630,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNTMyNjU2M15BMl5BanBnXkFtZTgwMjIzMTkxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",VSUlZFXSFAc,['Astaire and Rogers'],2
7051,"What's New, Pussycat",Comedy,1965,0059903,http://www.imdb.com/title/tt59903,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMzI4MDg1OV5BMl5BanBnXkFtZTcwNTQ2Mzg3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",vTFVJAnv_UA,None,2
7052,Mary of Scotland,Drama,1936,0027948,http://www.imdb.com/title/tt27948,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTVkY2MwNWYtMjY2YS00Y2E4LWIwM2EtNTkxYjczMDZmY2ZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",_LJZP_4_EN4,None,1
7053,Roberta,"Comedy, Musical, Romance",1935,0026942,http://www.imdb.com/title/tt26942,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NzkxMTQ4MF5BMl5BanBnXkFtZTgwNjE1NDEzMTE@._V1_UY268_CR1,0,182,268_AL_.jpg",xtiKZDwITuY,['Astaire and Rogers'],1
7054,Little Women,Drama,1949,0041594,http://www.imdb.com/title/tt41594,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxMzkzOTU0NzFeQTJeQWpwZ15BbWU4MDEyMTYyMTMx._V1_UY268_CR3,0,182,268_AL_.jpg",DC_FdCqjj5o,None,2
7055,Swing Time,"Comedy, Musical, Romance",1936,0028333,http://www.imdb.com/title/tt28333,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDkyOWIwNzUtN2FiYy00NGQyLTlhZTMtMzk2ZDRlYjY5NzM5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",TgimMImX-VE,['Astaire and Rogers'],1
7056,"Public Enemy, The","Action, Crime, Drama",1931,0022286,http://www.imdb.com/title/tt22286,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTFkZDk0YjYtNzU0MS00YjNmLTlkOTgtNWYzODNjOTZiZWEzXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",ECEcNXe4x8w,None,2
7057,"Midsummer Night's Dream, A","Comedy, Fantasy, Romance",1935,0026714,http://www.imdb.com/title/tt26714,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2M3NjQ2NWMtMzliNC00NTY0LTk4OWMtYWVjYTZjYmEyYjdiXkEyXkFqcGdeQXVyMTcyODY2NDQ@._V1_UY268_CR80,0,182,268_AL_.jpg",YEqx-aTbwlA,None,1
7058,Life with Father,Comedy,1947,0039566,http://www.imdb.com/title/tt39566,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGI0YjUzOTItYTNlYS00N2IxLTlmZWUtZmQ5N2MwMTk3ZTMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzQzNDEyOQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",FrbQ0YjSFSI,None,1
7059,National Velvet,"Children, Drama",1944,0037120,http://www.imdb.com/title/tt37120,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMTgzNjc0MV5BMl5BanBnXkFtZTcwODkxMzMyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",i7j_z3cWv9I,['horses'],2
7060,Jesus Christ Superstar,"Drama, Musical",1973,0070239,http://www.imdb.com/title/tt70239,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTdkZmUwN2EtMDFjYi00ODMzLWI1MWYtYzU0NzYxZTk5NDk2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",slszA6bi4LI,None,3
7061,Dark Victory,"Drama, Romance",1939,0031210,http://www.imdb.com/title/tt31210,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmRlOWMxNGEtMDJmZS00YTkyLTg2MzItNjA4ODM2MmQzZDljXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Rawg6NoIP7M,['terminal illness'],1
7062,Birdman of Alcatraz,Drama,1962,0055798,http://www.imdb.com/title/tt55798,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NDc3MjIyMV5BMl5BanBnXkFtZTcwMTEyNDcyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",6kSmxzvKKgA,"['birds', 'prison']",1
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)","Adventure, Drama",1972,0068182,http://www.imdb.com/title/tt68182,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjRkY2VhYzMtZWQyNS00OTY2LWE5NTAtYjlhNmQyYzE5MmUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",eJDuicFyJPg,None,8
7064,Beauty and the Beast (La belle et la bête),"Drama, Fantasy",1946,0038348,http://www.imdb.com/title/tt38348,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxODUzNzI5OF5BMl5BanBnXkFtZTgwMzg1MDM5MTE@._V1._CR28.883331298828125,21.533340454101562,331,457_UY268_CR6,0,182,268_AL_.jpg",2N6Nmf-tVDo,None,6
7065,"Birth of a Nation, The","Drama, War",1915,0004972,http://www.imdb.com/title/tt4972,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0ODUwNDc3NV5BMl5BanBnXkFtZTgwNDE3NTU4MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",a9UPOkIpR0A,None,1
7067,Juliet of the Spirits (Giulietta degli spiriti),"Comedy, Drama, Fantasy, Romance",1965,0059229,http://www.imdb.com/title/tt59229,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MDExMDAzOF5BMl5BanBnXkFtZTYwMzg0MDY5._V1._CR0,1,276,432_UX182_CR0,0,182,268_AL_.jpg",p1qmF3Vr5LE,None,2
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The)",Drama,1971,0067372,http://www.imdb.com/title/tt67372,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzFlMGJiYjgtY2ZiZi00YmQzLWJiY2QtZDAyOTBlYzc2MGQ0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",2wZ2erIRVkA,"['In Netflix queue', 'Shakespeare']",4
7070,Red River,"Action, Adventure, Western",1948,0040724,http://www.imdb.com/title/tt40724,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2NDA3NTQ2OF5BMl5BanBnXkFtZTcwODUzNzU2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",pLak5PwUzH8,['cattle drive'],1
7071,"Woman Under the Influence, A",Drama,1974,0072417,http://www.imdb.com/title/tt72417,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDk1NTkwMmItMThiNS00YzliLWJkOTEtMjQzZDhlYWM5ZmEwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",X4Uzdlgv2G8,['In Netflix queue'],1
7072,Stagecoach,"Action, Drama, Romance, Western",1939,0031971,http://www.imdb.com/title/tt31971,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGQ4NDUyNWQtZTEyOC00OTMzLWFhYjAtNDNmYmQ2MWQyMTRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg",yccvdXoHubI,None,3
7073,"Shot in the Dark, A","Comedy, Crime, Mystery",1964,0058586,http://www.imdb.com/title/tt58586,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDE5Njk1NDQ5MF5BMl5BanBnXkFtZTcwNjAyMTMyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",luEm71Aa4Qc,['Clousseau'],1
7074,"Navigator, The",Comedy,1924,0015163,http://www.imdb.com/title/tt15163,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzA1ODQ1Nzk0MV5BMl5BanBnXkFtZTgwOTEwNTQ2MzE@._V1_UX182_CR0,0,182,268_AL_.jpg",-SuXGe7iKMI,None,1
7075,"Court Jester, The","Adventure, Comedy, Musical",1956,0049096,http://www.imdb.com/title/tt49096,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjY4MjI3YjgtZGIzNi00NzlmLTliNjMtMDRkNGU3YjFmMmZjXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",g_lAFDbnMLA,None,1
7076,Bullitt,"Action, Crime, Drama, Thriller",1968,0062765,http://www.imdb.com/title/tt62765,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTQwNjkyMzctMjY1My00Y2U0LWE5MGEtNWY4M2FhZGYwODE1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",bwJbQXWwA7U,None,8
7078,Jezebel,Drama,1938,0030287,http://www.imdb.com/title/tt30287,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE3MzlmODUtZDQwZS00YTlkLThkN2MtYWVkYmQ0MzYwNzVmXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",ATTzoXew3aY,"['Bette Davis', 'Oscar (Best Actress)']",3
7079,"Hunchback of Notre Dame, The",Drama,1939,0031455,http://www.imdb.com/title/tt31455,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NDA1MTYyNF5BMl5BanBnXkFtZTYwNzM4MDI5._V1_UY268_CR6,0,182,268_AL_.jpg",PxWoOQt7dLw,['disability'],2
7080,42nd Street,"Drama, Musical, Romance",1933,0024034,http://www.imdb.com/title/tt24034,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzNDExNjQ3Ml5BMl5BanBnXkFtZTgwMjM2NDgzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",bC1mabrcIOc,None,3
7082,That Touch of Mink,"Comedy, Romance",1962,0056575,http://www.imdb.com/title/tt56575,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4NDIwODI4NF5BMl5BanBnXkFtZTgwMDQ2NjQzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",Ur7UNLds1hE,None,2
7083,Sweet Dreams,Drama,1985,0090110,http://www.imdb.com/title/tt90110,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGY3MzhlNjQtZGYzZC00ODVlLTg0MTctMTZjMzQxYWQ4OWQ2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",Ac6r1JJPhA8,None,1
7084,"Play It Again, Sam","Comedy, Romance",1972,0069097,http://www.imdb.com/title/tt69097,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyOTc4MTk5M15BMl5BanBnXkFtZTYwMDIzMzY5._V1_UX182_CR0,0,182,268_AL_.jpg",Dl_DBzrNFzc,None,4
7085,Send Me No Flowers,"Comedy, Romance",1964,0058571,http://www.imdb.com/title/tt58571,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1ODE2MzIzOF5BMl5BanBnXkFtZTgwNzIyNjIzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",wJuDJNhSMGs,None,2
7086,Pygmalion,"Comedy, Drama",1938,0030637,http://www.imdb.com/title/tt30637,"https://images-na.ssl-images-amazon.com/images/M/MV5BODI4MDE4MzYzNl5BMl5BanBnXkFtZTcwNDExMTgxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",jG3jhXuct70,['George Bernard Shaw'],1
7087,"Passage to India, A","Adventure, Drama",1984,0087892,http://www.imdb.com/title/tt87892,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4MzMzMTUzMV5BMl5BanBnXkFtZTgwNzAzMDUxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",rBSbHInLQ3c,['E.M. Forster'],2
7088,Black Orpheus (Orfeu Negro),"Drama, Romance",1959,0053146,http://www.imdb.com/title/tt53146,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NjYxNTU5Ml5BMl5BanBnXkFtZTgwMTI5MTYyMTE@._V1_UY268_CR3,0,182,268_AL_.jpg",NkxGkL7o9xk,['In Netflix queue'],1
7089,Amarcord,"Comedy, Drama",1973,0071129,http://www.imdb.com/title/tt71129,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwNzM5MzE1MV5BMl5BanBnXkFtZTgwNDgzMTE1MjE@._V1_UY268_CR7,0,182,268_AL_.jpg",BtG9ZM-ZHnY,None,2
7090,Hero (Ying xiong),"Action, Adventure, Drama",2002,0299977,http://www.imdb.com/title/tt299977,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWQ2MjQ0OTctMWE1OC00NjZjLTk3ZDAtNTk3NTZiYWMxYTlmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",_USDk5jaGek,['martial arts'],38
7091,Horse Feathers,Comedy,1932,0023027,http://www.imdb.com/title/tt23027,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4OTE4MzgyN15BMl5BanBnXkFtZTgwNzY5MTM4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",FULBocWy2cE,['Marx brothers'],2
7092,Anna Karenina,"Drama, Romance",1935,0026071,http://www.imdb.com/title/tt26071,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3MTIxMDkyM15BMl5BanBnXkFtZTgwNDMzMTkxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",KwYS7BYIIag,None,2
7093,"Front Page, The",Comedy,1974,0071524,http://www.imdb.com/title/tt71524,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzFiMTFkYzItODM4Zi00ZGM0LThhOGItYTBhYjNhMmY2ZmZmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",2cFIABhlx4A,None,2
7096,Rivers and Tides,Documentary,2001,0307385,http://www.imdb.com/title/tt307385,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2NjM3OTc2MDBeQTJeQWpwZ15BbWU3MDA1NjQxNjE@._V1_UY268_CR3,0,182,268_AL_.jpg",AT3lveJmjY8,None,1
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),"Adventure, Animation, Drama, Fantasy, Sci-Fi",1984,0087544,http://www.imdb.com/title/tt87544,"https://images-na.ssl-images-amazon.com/images/M/MV5BODJiNmUzYmQtZTNhNS00NjY0LThmYjMtOTliOTM1NTdkYzY1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR3,0,182,268_AL_.jpg",fP6DnVzmaAE,None,23
7101,Doc Hollywood,"Comedy, Romance",1991,0101745,http://www.imdb.com/title/tt101745,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGQ5YjFkNDctZTM2Zi00ZDFjLTk1ZWMtM2I2MzA0OWNlODE4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",STvC6FXu1-M,None,6
7102,Dragnet,"Comedy, Crime, Drama",1987,0092925,http://www.imdb.com/title/tt92925,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyOTMzNjk0M15BMl5BanBnXkFtZTcwNzc5MjUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",D3AmdKuFYSM,None,4
7103,Madhouse,Comedy,1990,0100087,http://www.imdb.com/title/tt100087,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxNTc0ODY4MV5BMl5BanBnXkFtZTcwMjYzNzA2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",LZMJYeAV0IY,None,1
7104,1941,"Comedy, War",1979,0078723,http://www.imdb.com/title/tt78723,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDRkMGI1NTMtOWIzNi00MjhiLWE1ZDAtNjQ4MmUwOTk0NTJmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",ikscr9N49fY,None,3
7107,Foul Play,"Comedy, Thriller",1978,0077578,http://www.imdb.com/title/tt77578,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MDA3MjI4MF5BMl5BanBnXkFtZTcwNzk5OTYyMQ@@._V1_UY268_CR20,0,182,268_AL_.jpg",elHoRhGrTiE,None,2
7108,Crime Story (Zhong an zu),"Action, Crime, Drama",1993,0108656,http://www.imdb.com/title/tt108656,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1ODE2NTgzNl5BMl5BanBnXkFtZTcwMjY2MTY3MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",IkS1wWkMXjU,None,2
7109,Beyond the Clouds (Al di là delle nuvole),"Drama, Romance",1996,0114086,http://www.imdb.com/title/tt114086,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MTE0MjU2OV5BMl5BanBnXkFtZTcwNzM5NjAwMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",uJBN0awboIE,None,1
7114,"Collector, The","Drama, Horror, Thriller",1965,0059043,http://www.imdb.com/title/tt59043,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTFjY2NmNDMtZWJmNS00MTE0LTlhYmEtYTdjMWFjMDBiZjMzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",oUjh5zRTiwc,None,1
7115,Deep Red (Profondo rosso),"Horror, Mystery, Thriller",1975,0073582,http://www.imdb.com/title/tt73582,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTA0ZWQ3MGUtYmY3NS00MjMxLWI4NDgtMTRhMTM1ZThkN2ZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",62YqwaSMN4E,None,5
7116,Diabolique (Les diaboliques),"Horror, Mystery, Thriller",1955,0046911,http://www.imdb.com/title/tt46911,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGJmNmU5OTAtOTQyYy00MmM3LTk4MzUtMGFiZDYzODdmMmU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR9,0,182,268_AL_.jpg",BzbGtjtfZwA,None,4
7117,Leprechaun,"Comedy, Horror",1993,0107387,http://www.imdb.com/title/tt107387,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjViNGJiMDMtNDQwNy00MzE1LTg2MDYtZDg3MWJiMDdiMDYxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",B1fjPf5mrBQ,None,5
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa),"Animation, Drama, Sci-Fi, War",1987,0093207,http://www.imdb.com/title/tt93207,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MzMwMjkwN15BMl5BanBnXkFtZTcwNTM2ODAwMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",aVe9D02dTaU,None,2
7121,Adam's Rib,"Comedy, Romance",1949,0041090,http://www.imdb.com/title/tt41090,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmEyY2ExYTMtN2VmNi00MTMwLWE3MmQtZDM1NDAxNDdhZDRlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",tQ5NpJ81AY4,['Hepburn and Tracy'],4
7122,King of Hearts,"Comedy, Drama, War",1966,0060908,http://www.imdb.com/title/tt60908,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTM4OTk1NTAyN15BMl5BanBnXkFtZTcwMjU2NjE2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",hYSXbB1IM6A,None,1
7123,Naked Lunch,"Drama, Fantasy, Mystery, Sci-Fi",1991,0102511,http://www.imdb.com/title/tt102511,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTRiOTQ2ZWQtMmIwYy00Y2Y3LWFmMzgtNzgzZWU1MDhlOGJhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7tC5ryr-qRs,None,9
7124,Grass,Documentary,1999,0214730,http://www.imdb.com/title/tt214730,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MzM5Mjg4NV5BMl5BanBnXkFtZTcwNTE5MjgxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",MyG6VUErs9o,None,3
7125,Spring Forward,Drama,1999,0156096,http://www.imdb.com/title/tt156096,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NzkyMjk5MV5BMl5BanBnXkFtZTcwMjQzMzAzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",GxYiOpN0NZU,None,1
7127,Run,"Action, Drama, Thriller",1991,0102818,http://www.imdb.com/title/tt102818,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzRlMzIxMDctZmFlYy00ZThlLWI2ZjItMDYzMTZiMDk5YjZiXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL_.jpg",C1QhIvsUP_o,None,1
7131,"Summer Place, A",Drama,1959,0053320,http://www.imdb.com/title/tt53320,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NDEyNzIxN15BMl5BanBnXkFtZTYwNTMyMjM5._V1_UX182_CR0,0,182,268_AL_.jpg",xJD1NUEPQis,None,1
7132,"Night at the Opera, A","Comedy, Musical, Romance",1935,0026778,http://www.imdb.com/title/tt26778,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjAyMzc4MTIyMV5BMl5BanBnXkFtZTgwMjM5MTM4MTE@._V1_UY268_CR3,0,182,268_AL_.jpg",CUS-FnxUJb8,"['Marx brothers', 'opera']",9
7134,"Element of Crime, The (Forbrydelsens Element)","Drama, Thriller",1984,0087280,http://www.imdb.com/title/tt87280,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA0Njc0NTg3ODJeQTJeQWpwZ15BbWU2MDI5NTYwOQ@@._V1_UY268_CR6,0,182,268_AL_.jpg",yWb81mBw6XE,None,1
7137,"Cooler, The","Comedy, Drama, Romance",2003,0318374,http://www.imdb.com/title/tt318374,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzOTI5MDcxMV5BMl5BanBnXkFtZTYwMDQwOTI3._V1_UX182_CR0,0,182,268_AL_.jpg",oATzS3f-iac,None,10
7139,In America,"Drama, Romance",2002,0298845,http://www.imdb.com/title/tt298845,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGY1YmUzN2MtNDQ3NC00Nzc4LWI5M2EtYzUwMGQ4NWM4NjE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR2,0,182,268_AL_.jpg",CK4sLTF0MPA,['immigrants'],7
7141,My Flesh and Blood,Documentary,2003,0342804,http://www.imdb.com/title/tt342804,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNjM0MTU2Nl5BMl5BanBnXkFtZTcwMjk0MjEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",xDIhXB5c0cA,['In Netflix queue'],1
7142,Honey,"Drama, Romance",2003,0322589,http://www.imdb.com/title/tt322589,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxODE4MTk0MF5BMl5BanBnXkFtZTcwMTg3NTAwMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",9gPkNpqP-2k,None,3
7143,"Last Samurai, The","Action, Adventure, Drama, War",2003,0325710,http://www.imdb.com/title/tt325710,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzkyNzQ1Mzc0NV5BMl5BanBnXkFtZTcwODg3MzUzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",kJ27kgmhI6Q,None,62
7147,Big Fish,"Drama, Fantasy, Romance",2003,0319061,http://www.imdb.com/title/tt319061,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMzM3MzgyNV5BMl5BanBnXkFtZTcwMTI4MzUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",M3YVTgTl-F0,"['dreamlike', 'sentimental', 'surreal', 'Tim Burton']",69
